Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,1116704014061,1116755092015,51077954,16384000,16384000,0x00008000,0x00008000
1,1116952669296,1117020157669,67488373,16384000,16384000,0x00008000,0x00008000
2,1117220928580,1117307870217,86941637,16384000,16384000,0x00008000,0x00008000
3,1117513238577,1117604643110,91404533,16384000,16384000,0x00008000,0x00008000
