Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,1172235548817,1172286623990,51075173,16384000,16384000,0x00008000,0x00008000
1,1172484681509,1172551802986,67121477,16384000,16384000,0x00008000,0x00008000
2,1172752951214,1172840033855,87082641,16384000,16384000,0x00008000,0x00008000
3,1173045268882,1173136510508,91241626,16384000,16384000,0x00008000,0x00008000
