Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,858882739361,858933814474,51075113,16384000,16384000,0x00008000,0x00008000
1,859132679684,859200018332,67338648,16384000,16384000,0x00008000,0x00008000
2,859400931637,859488061753,87130116,16384000,16384000,0x00008000,0x00008000
3,859693242914,859784451457,91208543,16384000,16384000,0x00008000,0x00008000
