Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference),Cachable Observed,Operation Observed,Buffer size Observed,Pool Id Observed,Cachable Interference,Operation Interference,Buffer size Interference,Pool Id Interference
0,203150573324428,203150641749464,68425036,262144000,0,0x00080000,0x00020000,c,l,524288,2,c,r,131072,2
1,203150839970460,203150940302855,100332395,262144000,0,0x00080000,0x00020000,c,l,524288,2,c,r,131072,2
2,203151156228770,203151295983094,139754324,262144000,0,0x00080000,0x00020000,c,l,524288,2,c,r,131072,2
3,203151500495178,203151660869932,160374754,262144000,0,0x00080000,0x00020000,c,l,524288,2,c,r,131072,2
0,209094129192403,209094130486452,1294049,16384000,0,0x00008000,0x00020000,c,l,32768,2,c,w,131072,2
1,209094327953843,209094329259343,1305500,16384000,0,0x00008000,0x00020000,c,l,32768,2,c,w,131072,2
2,209094544218011,209094545531392,1313381,16384000,0,0x00008000,0x00020000,c,l,32768,2,c,w,131072,2
3,209094748504503,209094749816354,1311851,16384000,0,0x00008000,0x00020000,c,l,32768,2,c,w,131072,2
0,203599034905824,203603983352869,4948447045,2097152000,0,0x00400000,0x00020000,c,l,4194304,2,c,r,131072,2
1,203604179951813,203609179260790,4999308977,2097152000,0,0x00400000,0x00020000,c,l,4194304,2,c,r,131072,2
2,203609392254672,203614580903787,5188649115,2097152000,0,0x00400000,0x00020000,c,l,4194304,2,c,r,131072,2
3,203614784488648,203620102454565,5317965917,2097152000,0,0x00400000,0x00020000,c,l,4194304,2,c,r,131072,2
0,209113375018132,209113391547274,16529142,65536000,0,0x00020000,0x00020000,c,l,131072,2,c,w,131072,2
1,209113587951298,209113614832924,26881626,65536000,0,0x00020000,0x00020000,c,l,131072,2,c,w,131072,2
2,209113828235556,209113862912931,34677375,65536000,0,0x00020000,0x00020000,c,l,131072,2,c,w,131072,2
3,209114068503573,209114108065756,39562183,65536000,0,0x00020000,0x00020000,c,l,131072,2,c,w,131072,2
0,203437453949957,203440468899492,3014949535,1310720000,0,0x00280000,0x00020000,c,l,2621440,2,c,r,131072,2
1,203440663965483,203443705707505,3041742022,1310720000,0,0x00280000,0x00020000,c,l,2621440,2,c,r,131072,2
2,203443920226229,203447062450842,3142224613,1310720000,0,0x00280000,0x00020000,c,l,2621440,2,c,r,131072,2
3,203447268497839,203450487621225,3219123386,1310720000,0,0x00280000,0x00020000,c,l,2621440,2,c,r,131072,2
0,203176113286659,203176252696349,139409690,524288000,0,0x00100000,0x00020000,c,l,1048576,2,c,r,131072,2
1,203176447964599,203176889319728,441355129,524288000,0,0x00100000,0x00020000,c,l,1048576,2,c,r,131072,2
2,203177104226901,203177813518032,709291131,524288000,0,0x00100000,0x00020000,c,l,1048576,2,c,r,131072,2
3,203178020501893,203178953911356,933409463,524288000,0,0x00100000,0x00020000,c,l,1048576,2,c,r,131072,2
0,209252583508065,209253815763988,1232255923,786432000,0,0x00180000,0x00020000,c,l,1572864,2,c,w,131072,2
1,209254011962102,209255500644877,1488682775,786432000,0,0x00180000,0x00020000,c,l,1572864,2,c,w,131072,2
2,209255700223418,209257430314444,1730091026,786432000,0,0x00180000,0x00020000,c,l,1572864,2,c,w,131072,2
3,209257648487373,209259517684158,1869196785,786432000,0,0x00180000,0x00020000,c,l,1572864,2,c,w,131072,2
0,203964734734348,203985543502122,20808767774,8388608000,0,0x01000000,0x00020000,c,l,16777216,2,c,r,131072,2
1,203985923967917,204007169905832,21245937915,8388608000,0,0x01000000,0x00020000,c,l,16777216,2,c,r,131072,2
2,204007384232627,204029952494374,22568261747,8388608000,0,0x01000000,0x00020000,c,l,16777216,2,c,r,131072,2
3,204030156492037,204053493709187,23337217150,8388608000,0,0x01000000,0x00020000,c,l,16777216,2,c,r,131072,2
0,210205722675004,210226530691593,20808016589,8388608000,0,0x01000000,0x00020000,c,l,16777216,2,c,w,131072,2
1,210226911951557,210248266051379,21354099822,8388608000,0,0x01000000,0x00020000,c,l,16777216,2,c,w,131072,2
2,210248480223329,210271150372967,22670149638,8388608000,0,0x01000000,0x00020000,c,l,16777216,2,c,w,131072,2
3,210271356505323,210294754040019,23397534696,8388608000,0,0x01000000,0x00020000,c,l,16777216,2,c,w,131072,2
0,209536729986536,209539744936551,3014950015,1310720000,0,0x00280000,0x00020000,c,l,2621440,2,c,w,131072,2
1,209539939966908,209542988465686,3048498778,1310720000,0,0x00280000,0x00020000,c,l,2621440,2,c,w,131072,2
2,209543204222324,209546355125413,3150903089,1310720000,0,0x00280000,0x00020000,c,l,2621440,2,c,w,131072,2
3,209546560488342,209549785793496,3225305154,1310720000,0,0x00280000,0x00020000,c,l,2621440,2,c,w,131072,2
0,203228173281748,203229417386556,1244104808,786432000,0,0x00180000,0x00020000,c,l,1572864,2,c,r,131072,2
1,203229611966208,203231094606159,1482639951,786432000,0,0x00180000,0x00020000,c,l,1572864,2,c,r,131072,2
2,203231296225634,203233018798539,1722572905,786432000,0,0x00180000,0x00020000,c,l,1572864,2,c,r,131072,2
3,203233224481240,203235088403738,1863922498,786432000,0,0x00180000,0x00020000,c,l,1572864,2,c,r,131072,2
0,209179061210193,209179200604850,139394657,524288000,0,0x00100000,0x00020000,c,l,1048576,2,c,w,131072,2
1,209179395974681,209179847374254,451399573,524288000,0,0x00100000,0x00020000,c,l,1048576,2,c,w,131072,2
2,209180060232332,209180777497379,717265047,524288000,0,0x00100000,0x00020000,c,l,1048576,2,c,w,131072,2
3,209180984492872,209181926488473,941995601,524288000,0,0x00100000,0x00020000,c,l,1048576,2,c,w,131072,2
0,203125595226536,203125611776800,16550264,65536000,0,0x00020000,0x00020000,c,l,131072,2,c,r,131072,2
1,203125807968412,203125832413615,24445203,65536000,0,0x00020000,0x00020000,c,l,131072,2,c,r,131072,2
2,203126048217597,203126082180681,33963084,65536000,0,0x00020000,0x00020000,c,l,131072,2,c,r,131072,2
3,203126288486905,203126327636476,39149571,65536000,0,0x00020000,0x00020000,c,l,131072,2,c,r,131072,2
0,209752232778712,209757181713266,4948934554,2097152000,0,0x00400000,0x00020000,c,l,4194304,2,c,w,131072,2
1,209757379964785,209762395008184,5015043399,2097152000,0,0x00400000,0x00020000,c,l,4194304,2,c,w,131072,2
2,209762608230958,209767812256310,5204025352,2097152000,0,0x00400000,0x00020000,c,l,4194304,2,c,w,131072,2
3,209768016507378,209773344742811,5328235433,2097152000,0,0x00400000,0x00020000,c,l,4194304,2,c,w,131072,2
0,203106457277806,203106458571505,1293699,16384000,0,0x00008000,0x00020000,c,l,32768,2,c,r,131072,2
1,203106655961177,203106657263028,1301851,16384000,0,0x00008000,0x00020000,c,l,32768,2,c,r,131072,2
2,203106872225076,203106873534727,1309651,16384000,0,0x00008000,0x00020000,c,l,32768,2,c,r,131072,2
3,203107076547171,203107077862893,1315722,16384000,0,0x00008000,0x00020000,c,l,32768,2,c,r,131072,2
