Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,410692057342,412411273041,1719215699,786432000,0,0x00180000,0x00040000
1,412606128850,415014292637,2408163787,786432000,0,0x00180000,0x00040000
2,415226310872,417816707237,2590396365,786432000,0,0x00180000,0x00040000
3,418018488508,420646884130,2628395622,786432000,0,0x00180000,0x00040000
