Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,125058421307,126418104933,1359683626,2097152000,2097152000,0x00400000,0x00400000
1,126519661130,127959237939,1439576809,2097152000,2097152000,0x00400000,0x00400000
2,128170475765,129751458803,1580983038,2097152000,2097152000,0x00400000,0x00400000
3,129971347933,134675637663,4704289730,2097152000,2097152000,0x00400000,0x00400000
