Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,98841507853647,98841527962776,20109129,20971520,20971520,0x00400000,0x00400000
1,98841662286027,98841693699506,31413479,20971520,20971520,0x00400000,0x00400000
2,98841906487317,98841947497795,41010478,20971520,20971520,0x00400000,0x00400000
3,98842150779476,98842200781312,50001836,20971520,20971520,0x00400000,0x00400000
