Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,98830379901853,98830400156667,20254814,20971520,20971520,0x00400000,0x00400000
1,98830534290189,98830565813599,31523410,20971520,20971520,0x00400000,0x00400000
2,98830778465887,98830819380155,40914268,20971520,20971520,0x00400000,0x00400000
3,98831026716041,98831075148090,48432049,20971520,20971520,0x00400000,0x00400000
