Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,338916010870,338982403304,66392434,16384000,16384000,0x00008000,0x00008000
1,339180693347,339287130532,106437185,16384000,16384000,0x00008000,0x00008000
2,339489046727,339618078199,129031472,16384000,16384000,0x00008000,0x00008000
3,339825782792,339971830255,146047463,16384000,16384000,0x00008000,0x00008000
