Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,136979521391,137045915365,66393974,16384000,16384000,0x00008000,0x00008000
1,137244698907,137351123101,106424194,16384000,16384000,0x00008000,0x00008000
2,137553073289,137682217823,129144534,16384000,16384000,0x00008000,0x00008000
3,137889936347,138030371819,140435472,16384000,16384000,0x00008000,0x00008000
