Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,125240687870,125307081914,66394044,16384000,16384000,0x00008000,0x00008000
1,125504687318,125611182839,106495521,16384000,16384000,0x00008000,0x00008000
2,125813041948,125942220525,129178577,16384000,16384000,0x00008000,0x00008000
3,126149780774,126290873632,141092858,16384000,16384000,0x00008000,0x00008000
