Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference),Cachable Observed,Operation Observed,Buffer size Observed,Pool Id Observed,Cachable Interference,Operation Interference,Buffer size Interference,Pool Id Interference
0,1806857667594,1813836751454,6979083860,2097152000,0,0x00400000,0x00100000,c,l,4194304,3,c,w,1048576,2
1,1814030282921,1821125746460,7095463539,2097152000,0,0x00400000,0x00100000,c,l,4194304,3,c,w,1048576,2
2,1821338674885,1828650698992,7312024107,2097152000,0,0x00400000,0x00100000,c,l,4194304,3,c,w,1048576,2
3,1828855092605,1838595623281,9740530676,2097152000,0,0x00400000,0x00100000,c,l,4194304,3,c,w,1048576,2
0,147145785985,147153007127,7221142,32768000,0,0x00010000,0x00100000,c,l,65536,3,c,w,1048576,2
1,147346327983,147356289338,9961355,32768000,0,0x00010000,0x00100000,c,l,65536,3,c,w,1048576,2
2,147566669539,147575578379,8908840,32768000,0,0x00010000,0x00100000,c,l,65536,3,c,w,1048576,2
3,147779049529,147801837476,22787947,32768000,0,0x00010000,0x00100000,c,l,65536,3,c,w,1048576,2
0,1485769667239,1492747446459,6977779220,2097152000,0,0x00400000,0x00100000,c,l,4194304,3,c,r,1048576,2
1,1492954252883,1500014036426,7059783543,2097152000,0,0x00400000,0x00100000,c,l,4194304,3,c,r,1048576,2
2,1500214497386,1507250240828,7035743442,2097152000,0,0x00400000,0x00100000,c,l,4194304,3,c,r,1048576,2
3,1507454680085,1514502100863,7047420778,2097152000,0,0x00400000,0x00100000,c,l,4194304,3,c,r,1048576,2
0,137017557581,137024786864,7229283,32768000,0,0x00010000,0x00100000,c,l,65536,3,c,r,1048576,2
1,137218298749,137227945023,9646274,32768000,0,0x00010000,0x00100000,c,l,65536,3,c,r,1048576,2
2,137438480009,137447663216,9183207,32768000,0,0x00010000,0x00100000,c,l,65536,3,c,r,1048576,2
3,137650668890,137660145177,9476287,32768000,0,0x00010000,0x00100000,c,l,65536,3,c,r,1048576,2
0,246527189407,246595923175,68733768,262144000,0,0x00080000,0x00100000,c,l,524288,3,c,w,1048576,2
1,246790355162,247636501057,846145895,262144000,0,0x00080000,0x00100000,c,l,524288,3,c,w,1048576,2
2,247850689248,248729152071,878462823,262144000,0,0x00080000,0x00100000,c,l,524288,3,c,w,1048576,2
3,248935064075,250067004096,1131940021,262144000,0,0x00080000,0x00100000,c,l,524288,3,c,w,1048576,2
0,216975173002,217043855165,68682163,262144000,0,0x00080000,0x00100000,c,l,524288,3,c,r,1048576,2
1,217238314255,218081605594,843291339,262144000,0,0x00080000,0x00100000,c,l,524288,3,c,r,1048576,2
2,218294542240,219138207277,843665037,262144000,0,0x00080000,0x00100000,c,l,524288,3,c,r,1048576,2
3,219342665226,220187360805,844695579,262144000,0,0x00080000,0x00100000,c,l,524288,3,c,r,1048576,2
0,288459746091,288601618777,141872686,524288000,0,0x00100000,0x00100000,c,l,1048576,3,c,r,1048576,2
1,288798255824,290493269805,1695013981,524288000,0,0x00100000,0x00100000,c,l,1048576,3,c,r,1048576,2
2,290706494980,292402148065,1695653085,524288000,0,0x00100000,0x00100000,c,l,1048576,3,c,r,1048576,2
3,292606668160,294304993822,1698325662,524288000,0,0x00100000,0x00100000,c,l,1048576,3,c,r,1048576,2
0,168969704640,168986281417,16576777,65536000,0,0x00020000,0x00100000,c,l,131072,3,c,w,1048576,2
1,169182322305,169375149861,192827556,65536000,0,0x00020000,0x00100000,c,l,131072,3,c,w,1048576,2
2,169586730142,169607341841,20611699,65536000,0,0x00020000,0x00100000,c,l,131072,3,c,w,1048576,2
3,169811110501,169869583644,58473143,65536000,0,0x00020000,0x00100000,c,l,131072,3,c,w,1048576,2
0,3936713728263,3965696339404,28982611141,8388608000,0,0x01000000,0x00100000,c,l,16777216,3,c,w,1048576,2
1,3966070292949,3999995739625,33925446676,8388608000,0,0x01000000,0x00100000,c,l,16777216,3,c,w,1048576,2
2,4000386703009,4030806719111,30420016102,8388608000,0,0x01000000,0x00100000,c,l,16777216,3,c,w,1048576,2
3,4031011077300,4075127371327,44116294027,8388608000,0,0x01000000,0x00100000,c,l,16777216,3,c,w,1048576,2
0,344555779970,344697775308,141995338,524288000,0,0x00100000,0x00100000,c,l,1048576,3,c,w,1048576,2
1,344894276261,346593312394,1699036133,524288000,0,0x00100000,0x00100000,c,l,1048576,3,c,w,1048576,2
2,346806674993,348574903929,1768228936,524288000,0,0x00100000,0x00100000,c,l,1048576,3,c,w,1048576,2
3,348779056388,351045754730,2266698342,524288000,0,0x00100000,0x00100000,c,l,1048576,3,c,w,1048576,2
0,2606638426530,2635624516679,28986090149,8388608000,0,0x01000000,0x00100000,c,l,16777216,3,c,r,1048576,2
