Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,214620296930,214633735162,13438232,131072000,131072000,0x00040000,0x00400000
1,214830574340,214844867728,14293388,131072000,131072000,0x00040000,0x00400000
2,215058715195,215075177030,16461835,131072000,131072000,0x00040000,0x00400000
3,215283081923,215328525664,45443741,131072000,131072000,0x00040000,0x00400000
