Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,411548351130,411561767790,13416660,131072000,131072000,0x00040000,0x00400000
1,411758528490,411772798886,14270396,131072000,131072000,0x00040000,0x00400000
2,411986734882,412002549162,15814280,131072000,131072000,0x00040000,0x00400000
3,412207047845,412254520108,47472263,131072000,131072000,0x00040000,0x00400000
