Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,397456774069,397486472696,29698627,16384000,0,0x00008000,0x00008000
1,397684673360,397717950495,33277135,16384000,0,0x00008000,0x00008000
2,397932840946,397967570686,34729740,16384000,0,0x00008000,0x00008000
3,398173017254,398208584588,35567334,16384000,0,0x00008000,0x00008000
