Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,160536842422,160566521807,29679385,16384000,0,0x00008000,0x00008000
1,160764671786,160798017408,33345622,16384000,0,0x00008000,0x00008000
2,161012844283,161047002836,34158553,16384000,0,0x00008000,0x00008000
3,161253025261,161288621477,35596216,16384000,0,0x00008000,0x00008000
