Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference),Cachable Observed,Operation Observed,Buffer size Observed,Pool Id Observed,Cachable Interference,Operation Interference,Buffer size Interference,Pool Id Interference
2,209115732386304,209115878360609,145974305,65536000,0,0x00020000,0x00080000,c,l,131072,2,c,w,524288,2
3,209116084839290,209116350613495,265774205,65536000,0,0x00020000,0x00080000,c,l,131072,2,c,w,524288,2
0,209095810070062,209095811365561,1295499,16384000,0,0x00008000,0x00080000,c,l,32768,2,c,w,524288,2
1,209096007970615,209096009286327,1315712,16384000,0,0x00008000,0x00080000,c,l,32768,2,c,w,524288,2
2,209096224385539,209096225762396,1376857,16384000,0,0x00008000,0x00080000,c,l,32768,2,c,w,524288,2
3,209096432878041,209096434299023,1420982,16384000,0,0x00008000,0x00080000,c,l,32768,2,c,w,524288,2
0,203641771605876,203646721192485,4949586609,2097152000,0,0x00400000,0x00080000,c,l,4194304,2,c,r,524288,2
1,203646915974847,203651924990083,5009015236,2097152000,0,0x00400000,0x00080000,c,l,4194304,2,c,r,524288,2
2,203652140390136,203657389889471,5249499335,2097152000,0,0x00400000,0x00080000,c,l,4194304,2,c,r,524288,2
3,203657596680623,203662866100859,5269420236,2097152000,0,0x00400000,0x00080000,c,l,4194304,2,c,r,524288,2
0,209795057468025,209800006333792,4948865767,2097152000,0,0x00400000,0x00080000,c,l,4194304,2,c,w,524288,2
1,209800203959528,209805219068304,5015108776,2097152000,0,0x00400000,0x00080000,c,l,4194304,2,c,w,524288,2
2,209805432393589,209811066147988,5633754399,2097152000,0,0x00400000,0x00080000,c,l,4194304,2,c,w,524288,2
3,209811272844290,209820722500664,9449656374,2097152000,0,0x00400000,0x00080000,c,l,4194304,2,c,w,524288,2
0,203108141965855,203108143260514,1294659,16384000,0,0x00008000,0x00080000,c,l,32768,2,c,r,524288,2
1,203108339962728,203108341268769,1306041,16384000,0,0x00008000,0x00080000,c,l,32768,2,c,r,524288,2
2,203108556377462,203108557774281,1396819,16384000,0,0x00008000,0x00080000,c,l,32768,2,c,r,524288,2
3,203108764754432,203108766122529,1368097,16384000,0,0x00008000,0x00080000,c,l,32768,2,c,r,524288,2
0,203127515799044,203127532309334,16510290,65536000,0,0x00020000,0x00080000,c,l,131072,2,c,r,524288,2
1,203127727950562,203127753466021,25515459,65536000,0,0x00020000,0x00080000,c,l,131072,2,c,r,524288,2
2,203127968412358,203128087777195,119364837,65536000,0,0x00020000,0x00080000,c,l,131072,2,c,r,524288,2
3,203128292668567,203128328371684,35703117,65536000,0,0x00020000,0x00080000,c,l,131072,2,c,r,524288,2
0,209563358604713,209566373676201,3015071488,1310720000,0,0x00280000,0x00080000,c,l,2621440,2,c,w,524288,2
1,209566571965203,209569620849719,3048884516,1310720000,0,0x00280000,0x00080000,c,l,2621440,2,c,w,524288,2
2,209569836389135,209573259460919,3423071784,1310720000,0,0x00280000,0x00080000,c,l,2621440,2,c,w,524288,2
3,209573464871623,209579347155264,5882283641,1310720000,0,0x00280000,0x00080000,c,l,2621440,2,c,w,524288,2
0,203242809996498,203244052010446,1242013948,786432000,0,0x00180000,0x00080000,c,l,1572864,2,c,r,524288,2
1,203244247969496,203246029366798,1781397302,786432000,0,0x00180000,0x00080000,c,l,1572864,2,c,r,524288,2
2,203246244378152,203248088794941,1844416789,786432000,0,0x00180000,0x00080000,c,l,1572864,2,c,r,524288,2
3,203248292682372,203250152466457,1859784085,786432000,0,0x00180000,0x00080000,c,l,1572864,2,c,r,524288,2
0,209186174209184,209186314148676,139939492,524288000,0,0x00100000,0x00080000,c,l,1048576,2,c,w,524288,2
1,209186511959391,209187596153390,1084193999,524288000,0,0x00100000,0x00080000,c,l,1048576,2,c,w,524288,2
2,209187812405688,209189120766085,1308360397,524288000,0,0x00100000,0x00080000,c,l,1048576,2,c,w,524288,2
3,209189324870959,209191649232302,2324361343,524288000,0,0x00100000,0x00080000,c,l,1048576,2,c,w,524288,2
0,210384863441068,210405669712283,20806271215,8388608000,0,0x01000000,0x00080000,c,l,16777216,2,c,w,524288,2
1,210406051954175,210427433371417,21381417242,8388608000,0,0x01000000,0x00080000,c,l,16777216,2,c,w,524288,2
2,210427648389271,210455928488679,28280099408,8388608000,0,0x01000000,0x00080000,c,l,16777216,2,c,w,524288,2
3,210456376856689,210499396773408,43019916719,8388608000,0,0x01000000,0x00080000,c,l,16777216,2,c,w,524288,2
0,203138293473009,203138327356255,33883246,131072000,0,0x00040000,0x00080000,c,l,262144,2,c,r,524288,2
1,203138523972310,203138576078046,52105736,131072000,0,0x00040000,0x00080000,c,l,262144,2,c,r,524288,2
2,203138792403431,203139089789685,297386254,131072000,0,0x00040000,0x00080000,c,l,262144,2,c,r,524288,2
3,203139296683727,203139598694303,302010576,131072000,0,0x00040000,0x00080000,c,l,262144,2,c,r,524288,2
0,209105274515252,209105281731973,7216721,32768000,0,0x00010000,0x00080000,c,l,65536,2,c,w,524288,2
1,209105479951599,209105491576871,11625272,32768000,0,0x00010000,0x00080000,c,l,65536,2,c,w,524288,2
2,209105704387134,209105718840118,14452984,32768000,0,0x00010000,0x00080000,c,l,65536,2,c,w,524288,2
3,209105924895687,209105938589185,13693498,32768000,0,0x00010000,0x00080000,c,l,65536,2,c,w,524288,2
0,203337529171483,203339811178795,2282007312,1048576000,0,0x00200000,0x00080000,c,l,2097152,2,c,r,524288,2
1,203340007971528,203342387236927,2379265399,1048576000,0,0x00200000,0x00080000,c,l,2097152,2,c,r,524288,2
2,203342600393945,203345062848297,2462454352,1048576000,0,0x00200000,0x00080000,c,l,2097152,2,c,r,524288,2
3,203345268683303,203347750752155,2482068852,1048576000,0,0x00200000,0x00080000,c,l,2097152,2,c,r,524288,2
0,209145749701780,209145818250799,68549019,262144000,0,0x00080000,0x00080000,c,l,524288,2,c,w,524288,2
1,209146015956243,209146129955114,113998871,262144000,0,0x00080000,0x00080000,c,l,524288,2,c,w,524288,2
2,209146332418073,209146984286676,651868603,262144000,0,0x00080000,0x00080000,c,l,524288,2,c,w,524288,2
3,209147188862147,209148350128027,1161265880,262144000,0,0x00080000,0x00080000,c,l,524288,2,c,w,524288,2
0,203153565784286,203153634334195,68549909,262144000,0,0x00080000,0x00080000,c,l,524288,2,c,r,524288,2
1,203153831970012,203153938444111,106474099,262144000,0,0x00080000,0x00080000,c,l,524288,2,c,r,524288,2
2,203154140385088,203154747670837,607285749,262144000,0,0x00080000,0x00080000,c,l,524288,2,c,r,524288,2
3,203154952706223,203155566194491,613488268,262144000,0,0x00080000,0x00080000,c,l,524288,2,c,r,524288,2
0,209393930213222,209396283030279,2352817057,1048576000,0,0x00200000,0x00080000,c,l,2097152,2,c,w,524288,2
1,209396479961376,209398860137106,2380175730,1048576000,0,0x00200000,0x00080000,c,l,2097152,2,c,w,524288,2
2,209399076390894,209401696079986,2619689092,1048576000,0,0x00200000,0x00080000,c,l,2097152,2,c,w,524288,2
3,209401900859427,209406546023529,4645164102,1048576000,0,0x00200000,0x00080000,c,l,2097152,2,c,w,524288,2
0,203117602549820,203117609766041,7216221,32768000,0,0x00010000,0x00080000,c,l,65536,2,c,r,524288,2
1,203117807958994,203117818744922,10785928,32768000,0,0x00010000,0x00080000,c,l,65536,2,c,r,524288,2
2,203118032395139,203118046337162,13942023,32768000,0,0x00010000,0x00080000,c,l,65536,2,c,r,524288,2
3,203118252686180,203118266574978,13888798,32768000,0,0x00010000,0x00080000,c,l,65536,2,c,r,524288,2
0,209126609656410,209126643655787,33999377,131072000,0,0x00040000,0x00080000,c,l,262144,2,c,w,524288,2
1,209126839989744,209126896437974,56448230,131072000,0,0x00040000,0x00080000,c,l,262144,2,c,w,524288,2
2,209127112388852,209127435531109,323142257,131072000,0,0x00040000,0x00080000,c,l,262144,2,c,w,524288,2
3,209127640871746,209128219596121,578724375,131072000,0,0x00040000,0x00080000,c,l,262144,2,c,w,524288,2
