Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,97522563880575,97522571633530,7752955,20971520,0,0x00400000,0x00400000
1,97522718289223,97522726119725,7830502,20971520,0,0x00400000,0x00400000
2,97522938486174,97522947456221,8970047,20971520,0,0x00400000,0x00400000
3,97523150675416,97523161515939,10840523,20971520,0,0x00400000,0x00400000
