Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,97521739892764,97521747639558,7746794,20971520,0,0x00400000,0x00400000
1,97521894282681,97521902443176,8160495,20971520,0,0x00400000,0x00400000
2,97522114483372,97522123276031,8792659,20971520,0,0x00400000,0x00400000
3,97522326695556,97522337503186,10807630,20971520,0,0x00400000,0x00400000
