Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,416331560444,416345078875,13518431,131072000,131072000,0x00040000,0x00040000
1,416538127104,416559849864,21722760,131072000,131072000,0x00040000,0x00040000
2,416770306663,416803007950,32701287,131072000,131072000,0x00040000,0x00040000
3,417006513584,417051410990,44897406,131072000,131072000,0x00040000,0x00040000
