Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,417267531784,417281020922,13489138,131072000,131072000,0x00040000,0x00040000
1,417474175981,417495911443,21735462,131072000,131072000,0x00040000,0x00040000
2,417706303495,417738897282,32593787,131072000,131072000,0x00040000,0x00040000
3,417942519707,417985406652,42886945,131072000,131072000,0x00040000,0x00040000
