Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,98057903977750,98057911818543,7840793,20971520,0,0x00400000,0x00400000
1,98058058413491,98058076280076,17866585,20971520,0,0x00400000,0x00400000
2,98058286651786,98058304937773,18285987,20971520,0,0x00400000,0x00400000
3,98058510968299,98058533590569,22622270,20971520,0,0x00400000,0x00400000
