Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,98070744138243,98070751888167,7749924,20971520,0,0x00400000,0x00400000
1,98070898581864,98070914128018,15546154,20971520,0,0x00400000,0x00400000
2,98071126681175,98071145854581,19173406,20971520,0,0x00400000,0x00400000
3,98071350966345,98071373080625,22114280,20971520,0,0x00400000,0x00400000
