Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,98071600063194,98071607816999,7753805,20971520,0,0x00400000,0x00400000
1,98071754400965,98071769530767,15129802,20971520,0,0x00400000,0x00400000
2,98071982684815,98072001384003,18699188,20971520,0,0x00400000,0x00400000
3,98072206997728,98072228899056,21901328,20971520,0,0x00400000,0x00400000
