Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,1661632365367,1661645835883,13470516,131072000,131072000,0x00040000,0x00400000
1,1661842369930,1661857093491,14723561,131072000,131072000,0x00040000,0x00400000
2,1662070537768,1662088527675,17989907,131072000,131072000,0x00040000,0x00400000
3,1662290704286,1662312505645,21801359,131072000,131072000,0x00040000,0x00400000
