Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,8744010057934,8744024304907,14246973,131072000,0,0x00040000,0x00040000
1,8744218173138,8744239676927,21503789,131072000,0,0x00040000,0x00040000
2,8744438321585,8744469984608,31663023,131072000,0,0x00040000,0x00040000
3,8744674688352,8744716933283,42244931,131072000,0,0x00040000,0x00040000
