Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,8690994030130,8691008288535,14258405,131072000,0,0x00040000,0x00040000
1,8691214185978,8691235628380,21442402,131072000,0,0x00040000,0x00040000
2,8691446330773,8691477984676,31653903,131072000,0,0x00040000,0x00040000
3,8691682703271,8691725136901,42433630,131072000,0,0x00040000,0x00040000
