Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference),Cachable Observed,Operation Observed,Buffer size Observed,Pool Id Observed,Cachable Interference,Operation Interference,Buffer size Interference,Pool Id Interference
0,23078851229322,23078885135930,33906608,131072000,0,0x00040000,0x00020000,c,l,262144,2,c,r,131072,3
1,23079078126333,23079127991045,49864712,131072000,0,0x00040000,0x00020000,c,l,262144,2,c,r,131072,3
2,23079338301839,23079407453988,69152149,131072000,0,0x00040000,0x00020000,c,l,262144,2,c,r,131072,3
3,23079610490715,23079691439183,80948468,131072000,0,0x00040000,0x00020000,c,l,262144,2,c,r,131072,3
0,23048539819530,23048547020630,7201100,32768000,0,0x00010000,0x00020000,c,l,65536,2,c,w,131072,3
1,23048694144720,23048705511616,11366896,32768000,0,0x00010000,0x00020000,c,l,65536,2,c,w,131072,3
2,23048918302927,23048932931779,14628852,32768000,0,0x00010000,0x00020000,c,l,65536,2,c,w,131072,3
3,23049134474517,23049151435941,16961424,32768000,0,0x00010000,0x00020000,c,l,65536,2,c,w,131072,3
0,23504458635213,23506739578689,2280943476,1048576000,0,0x00200000,0x00020000,c,l,2097152,2,c,r,131072,3
1,23506934137258,23509309309009,2375171751,1048576000,0,0x00200000,0x00020000,c,l,2097152,2,c,r,131072,3
2,23509522304141,23511966356974,2444052833,1048576000,0,0x00200000,0x00020000,c,l,2097152,2,c,r,131072,3
3,23512182486779,23514688855588,2506368809,1048576000,0,0x00200000,0x00020000,c,l,2097152,2,c,r,131072,3
0,23127467159780,23127535552833,68393053,262144000,0,0x00080000,0x00020000,c,l,524288,2,c,w,131072,3
1,23127730125764,23127840495672,110369908,262144000,0,0x00080000,0x00020000,c,l,524288,2,c,w,131072,3
2,23128054305355,23128196338597,142033242,262144000,0,0x00080000,0x00020000,c,l,524288,2,c,w,131072,3
3,23128414500755,23128579771889,165271134,262144000,0,0x00080000,0x00020000,c,l,524288,2,c,w,131072,3
0,23103279077294,23103347598160,68520866,262144000,0,0x00080000,0x00020000,c,l,524288,2,c,r,131072,3
1,23103542130168,23103642530729,100400561,262144000,0,0x00080000,0x00020000,c,l,524288,2,c,r,131072,3
2,23103854312760,23103993758173,139445413,262144000,0,0x00080000,0x00020000,c,l,524288,2,c,r,131072,3
3,23104198492359,23104361873424,163381065,262144000,0,0x00080000,0x00020000,c,l,524288,2,c,r,131072,3
0,23622723725340,23625005636742,2281911402,1048576000,0,0x00200000,0x00020000,c,l,2097152,2,c,w,131072,3
1,23625202126495,23627581090604,2378964109,1048576000,0,0x00200000,0x00020000,c,l,2097152,2,c,w,131072,3
