Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,313268187310764,313273136572810,4949262046,2097152000,0,0x00400000,0x00400000
1,313273332105387,313278290125039,4958019652,2097152000,0,0x00400000,0x00400000
2,313278504400579,313283474650682,4970250103,2097152000,0,0x00400000,0x00400000
3,313283680755296,313290301044266,6620288970,2097152000,0,0x00400000,0x00400000
