Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference),Cachable Observed,Operation Observed,Buffer size Observed,Pool Id Observed,Cachable Interference,Operation Interference,Buffer size Interference,Pool Id Interference
3,1594402672345,1601448684533,7046012188,2097152000,0,0x00400000,0x00280000,c,l,4194304,3,c,r,2621440,2
0,139757595388,139764828011,7232623,32768000,0,0x00010000,0x00280000,c,l,65536,3,c,r,2621440,2
1,139958317284,139966463298,8146014,32768000,0,0x00010000,0x00280000,c,l,65536,3,c,r,2621440,2
2,140178483262,140187421045,8937783,32768000,0,0x00010000,0x00280000,c,l,65536,3,c,r,2621440,2
3,140390662842,140400127858,9465016,32768000,0,0x00010000,0x00280000,c,l,65536,3,c,r,2621440,2
0,1902760078704,1909738876916,6978798212,2097152000,0,0x00400000,0x00280000,c,l,4194304,3,c,w,2621440,2
1,1909934429205,1916926058009,6991628804,2097152000,0,0x00400000,0x00280000,c,l,4194304,3,c,w,2621440,2
2,1917138730189,1924355161505,7216431316,2097152000,0,0x00400000,0x00280000,c,l,4194304,3,c,w,2621440,2
3,1924558972749,1932977411006,8418438257,2097152000,0,0x00400000,0x00280000,c,l,4194304,3,c,w,2621440,2
0,149897698879,149904916510,7217631,32768000,0,0x00010000,0x00280000,c,l,65536,3,c,w,2621440,2
1,150098395182,150106235655,7840473,32768000,0,0x00010000,0x00280000,c,l,65536,3,c,w,2621440,2
2,150318696634,150326998153,8301519,32768000,0,0x00010000,0x00280000,c,l,65536,3,c,w,2621440,2
3,150530995656,150542728788,11733132,32768000,0,0x00010000,0x00280000,c,l,65536,3,c,w,2621440,2
0,227407101692,227475885674,68783982,262144000,0,0x00080000,0x00280000,c,l,524288,3,c,r,2621440,2
1,227670270567,228512605840,842335273,262144000,0,0x00080000,0x00280000,c,l,524288,3,c,r,2621440,2
2,228726489911,229569855868,843365957,262144000,0,0x00080000,0x00280000,c,l,524288,3,c,r,2621440,2
3,229774663672,230619485404,844821732,262144000,0,0x00080000,0x00280000,c,l,524288,3,c,r,2621440,2
0,257959223294,258027941450,68718156,262144000,0,0x00080000,0x00280000,c,l,524288,3,c,w,2621440,2
1,258222395820,259062620832,840225012,262144000,0,0x00080000,0x00280000,c,l,524288,3,c,w,2621440,2
2,259274701223,260142152276,867451053,262144000,0,0x00080000,0x00280000,c,l,524288,3,c,w,2621440,2
3,260346971721,261353294830,1006323109,262144000,0,0x00080000,0x00280000,c,l,524288,3,c,w,2621440,2
0,364779822350,364922109466,142287116,524288000,0,0x00100000,0x00280000,c,l,1048576,3,c,w,2621440,2
1,365118400819,366808869806,1690468987,524288000,0,0x00100000,0x00280000,c,l,1048576,3,c,w,2621440,2
2,367022720994,368757064254,1734343260,524288000,0,0x00100000,0x00280000,c,l,1048576,3,c,w,2621440,2
3,368962998571,371013226864,2050228293,524288000,0,0x00100000,0x00280000,c,l,1048576,3,c,w,2621440,2
0,2966803355132,2995790936300,28987581168,8388608000,0,0x01000000,0x00280000,c,l,16777216,3,c,r,2621440,2
1,2996166259001,3025284475232,29118216231,8388608000,0,0x01000000,0x00280000,c,l,16777216,3,c,r,2621440,2
2,3025678482900,3055070945152,29392462252,8388608000,0,0x01000000,0x00280000,c,l,16777216,3,c,r,2621440,2
3,3055274678459,3085175081504,29900403045,8388608000,0,0x01000000,0x00280000,c,l,16777216,3,c,r,2621440,2
0,160973713273,160990234594,16521321,65536000,0,0x00020000,0x00280000,c,l,131072,3,c,r,2621440,2
1,161186312776,161205212314,18899538,65536000,0,0x00020000,0x00280000,c,l,131072,3,c,r,2621440,2
2,161406476724,161427620496,21143772,65536000,0,0x00020000,0x00280000,c,l,131072,3,c,r,2621440,2
3,161630678075,161653613317,22935242,65536000,0,0x00020000,0x00280000,c,l,131072,3,c,r,2621440,2
0,306733245658,306874035195,140789537,524288000,0,0x00100000,0x00280000,c,l,1048576,3,c,r,2621440,2
1,307070274453,308761622778,1691348325,524288000,0,0x00100000,0x00280000,c,l,1048576,3,c,r,2621440,2
2,308974486657,310668724140,1694237483,524288000,0,0x00100000,0x00280000,c,l,1048576,3,c,r,2621440,2
3,310870667288,312568484589,1697817301,524288000,0,0x00100000,0x00280000,c,l,1048576,3,c,r,2621440,2
0,172149765453,172166279603,16514150,65536000,0,0x00020000,0x00280000,c,l,131072,3,c,w,2621440,2
1,172362463805,172380657483,18193678,65536000,0,0x00020000,0x00280000,c,l,131072,3,c,w,2621440,2
2,172594658786,172614844573,20185787,65536000,0,0x00020000,0x00280000,c,l,131072,3,c,w,2621440,2
3,172818993921,172860084246,41090325,65536000,0,0x00020000,0x00280000,c,l,131072,3,c,w,2621440,2
0,4343371212251,4372356141534,28984929283,8388608000,0,0x01000000,0x00280000,c,l,16777216,3,c,w,2621440,2
1,4372730406830,4401796963699,29066556869,8388608000,0,0x01000000,0x00280000,c,l,16777216,3,c,w,2621440,2
2,4402010649640,4432013409792,30002760152,8388608000,0,0x01000000,0x00280000,c,l,16777216,3,c,w,2621440,2
3,4432219071941,4469094697680,36875625739,8388608000,0,0x01000000,0x00280000,c,l,16777216,3,c,w,2621440,2
0,573797073859,575522743403,1725669544,786432000,0,0x00180000,0x00280000,c,l,1572864,3,c,w,2621440,2
1,575718386551,578259724414,2541337863,786432000,0,0x00180000,0x00280000,c,l,1572864,3,c,w,2621440,2
2,578470708745,581095367014,2624658269,786432000,0,0x00180000,0x00280000,c,l,1572864,3,c,w,2621440,2
3,581298960296,584292239286,2993278990,786432000,0,0x00180000,0x00280000,c,l,1572864,3,c,w,2621440,2
0,1075333492454,1079646186207,4312693753,1310720000,0,0x00280000,0x00280000,c,l,2621440,3,c,r,2621440,2
1,1079842251627,1084156379573,4314127946,1310720000,0,0x00280000,0x00280000,c,l,2621440,3,c,r,2621440,2
2,1084366468214,1088683254355,4316786141,1310720000,0,0x00280000,0x00280000,c,l,2621440,3,c,r,2621440,2
3,1088886675771,1093206772823,4320097052,1310720000,0,0x00280000,0x00280000,c,l,2621440,3,c,r,2621440,2
0,187285561149,187319544165,33983016,131072000,0,0x00040000,0x00280000,c,l,262144,3,c,r,2621440,2
1,187514314456,187562804041,48489585,131072000,0,0x00040000,0x00280000,c,l,262144,3,c,r,2621440,2
2,187774480891,188193325171,418844280,131072000,0,0x00040000,0x00280000,c,l,262144,3,c,r,2621440,2
3,188398688830,188818635610,419946780,131072000,0,0x00040000,0x00280000,c,l,262144,3,c,r,2621440,2
0,1281654761308,1285967085044,4312323736,1310720000,0,0x00280000,0x00280000,c,l,2621440,3,c,w,2621440,2
1,1286190390596,1290503706740,4313316144,1310720000,0,0x00280000,0x00280000,c,l,2621440,3,c,w,2621440,2
2,1290714710993,1295143008336,4428297343,1310720000,0,0x00280000,0x00280000,c,l,2621440,3,c,w,2621440,2
3,1295346952594,1300477988823,5131036229,1310720000,0,0x00280000,0x00280000,c,l,2621440,3,c,w,2621440,2
0,203976698271,204010519131,33820860,131072000,0,0x00040000,0x00280000,c,l,262144,3,c,w,2621440,2
1,204206462029,204244217311,37755282,131072000,0,0x00040000,0x00280000,c,l,262144,3,c,w,2621440,2
2,204454660588,204503745082,49084494,131072000,0,0x00040000,0x00280000,c,l,262144,3,c,w,2621440,2
3,204710995690,205195723933,484728243,131072000,0,0x00040000,0x00280000,c,l,262144,3,c,w,2621440,2
0,462087970517,463805541122,1717570605,786432000,0,0x00180000,0x00280000,c,l,1572864,3,c,r,2621440,2
1,463998273490,466542610083,2544336593,786432000,0,0x00180000,0x00280000,c,l,1572864,3,c,r,2621440,2
2,466754475122,469302723505,2548248383,786432000,0,0x00180000,0x00280000,c,l,1572864,3,c,r,2621440,2
3,469506667973,472059840579,2553172606,786432000,0,0x00180000,0x00280000,c,l,1572864,3,c,r,2621440,2
