Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,197028618799,197062583852,33965053,131072000,0,0x00040000,0x00080000
1,197258142002,197314457729,56315727,131072000,0,0x00040000,0x00080000
2,197526455041,197955981278,429526237,131072000,0,0x00040000,0x00080000
3,198158842427,198586982236,428139809,131072000,0,0x00040000,0x00080000
