Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,216119768873,216136052170,16283297,16384000,0,0x00008000,0x00008000
1,216332699248,216353363713,20664465,16384000,0,0x00008000,0x00008000
2,216552993029,216582971855,29978826,16384000,0,0x00008000,0x00008000
3,216789713002,216824364244,34651242,16384000,0,0x00008000,0x00008000
