Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,100941897661,100961353765,19456104,16384000,0,0x00008000,0x00008000
1,101156686472,101181390040,24703568,16384000,0,0x00008000,0x00008000
2,101381002135,101416809543,35807408,16384000,0,0x00008000,0x00008000
3,101621665631,101663121824,41456193,16384000,0,0x00008000,0x00008000
