Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,1515197067933,1515263460096,66392163,16384000,16384000,0x00008000,0x00008000
1,1515460681552,1515527287677,66606125,16384000,16384000,0x00008000,0x00008000
2,1515740840265,1515807777863,66937598,16384000,16384000,0x00008000,0x00008000
3,1516013020030,1516080275320,67255290,16384000,16384000,0x00008000,0x00008000
