Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,298273007045,298339401179,66394134,16384000,16384000,0x00008000,0x00008000
1,298536672550,298603282185,66609635,16384000,16384000,0x00008000,0x00008000
2,298804842775,298871779833,66937058,16384000,16384000,0x00008000,0x00008000
3,299077014149,299144249347,67235198,16384000,16384000,0x00008000,0x00008000
