Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,5127421410743,5127432772219,11361476,16384000,0,0x00008000,0x00008000
1,5127628663142,5127640283573,11620431,16384000,0,0x00008000,0x00008000
2,5127852838070,5127864516707,11678637,16384000,0,0x00008000,0x00008000
3,5128069017801,5128080772495,11754694,16384000,0,0x00008000,0x00008000
