Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,130204506030,130240989585,36483555,16384000,0,0x00008000,0x00008000
1,130436694900,130481509207,44814307,16384000,0,0x00008000,0x00008000
2,130681021452,130744675422,63653970,16384000,0,0x00008000,0x00008000
3,130950189207,131024851687,74662480,16384000,0,0x00008000,0x00008000
