Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,98594223971303,98594236206736,12235433,20971520,0,0x00400000,0x00400000
1,98594378254949,98594415346455,37091506,20971520,0,0x00400000,0x00400000
2,98594626468170,98594691907668,65439498,20971520,0,0x00400000,0x00400000
3,98594907311771,98595009251616,101939845,20971520,0,0x00400000,0x00400000
