Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,98605311904288,98605324137301,12233013,20971520,0,0x00400000,0x00400000
1,98605466294085,98605499424125,33130040,20971520,0,0x00400000,0x00400000
2,98605710511376,98605771050705,60539329,20971520,0,0x00400000,0x00400000
3,98605987355568,98606085564590,98209022,20971520,0,0x00400000,0x00400000
