Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,98607319814983,98607332060377,12245394,20971520,0,0x00400000,0x00400000
1,98607474281307,98607507379944,33098637,20971520,0,0x00400000,0x00400000
2,98607718546783,98607790679651,72132868,20971520,0,0x00400000,0x00400000
3,98608007402345,98608108519538,101117193,20971520,0,0x00400000,0x00400000
