Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,1184140968783,1184192044046,51075263,16384000,16384000,0x00008000,0x00008000
1,1184388677623,1184440216513,51538890,16384000,16384000,0x00008000,0x00008000
2,1184652845718,1184704596719,51751001,16384000,16384000,0x00008000,0x00008000
3,1184909018264,1184960966535,51948271,16384000,16384000,0x00008000,0x00008000
