Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference),Cachable Observed,Operation Observed,Buffer size Observed,Pool Id Observed,Cachable Interference,Operation Interference,Buffer size Interference,Pool Id Interference
0,23022956969854,23022958264813,1294959,16384000,0,0x00008000,0x00100000,c,l,32768,2,c,r,1048576,3
1,23023154350545,23023155694080,1343535,16384000,0,0x00008000,0x00100000,c,l,32768,2,c,r,1048576,3
2,23023366493822,23023367840047,1346225,16384000,0,0x00008000,0x00100000,c,l,32768,2,c,r,1048576,3
3,23023570836060,23023572203756,1367696,16384000,0,0x00008000,0x00100000,c,l,32768,2,c,r,1048576,3
0,23032133176585,23032134470884,1294299,16384000,0,0x00008000,0x00100000,c,l,32768,2,c,w,1048576,3
1,23032330295550,23032331637014,1341464,16384000,0,0x00008000,0x00100000,c,l,32768,2,c,w,1048576,3
2,23032542580221,23032543942617,1362396,16384000,0,0x00008000,0x00100000,c,l,32768,2,c,w,1048576,3
3,23032747668193,23032749367883,1699690,16384000,0,0x00008000,0x00100000,c,l,32768,2,c,w,1048576,3
0,23535852198250,23538138673818,2286475568,1048576000,0,0x00200000,0x00100000,c,l,2097152,2,c,r,1048576,3
1,23538334252370,23540705832262,2371579892,1048576000,0,0x00200000,0x00100000,c,l,2097152,2,c,r,1048576,3
2,23540918460187,23543286438469,2367978282,1048576000,0,0x00200000,0x00100000,c,l,2097152,2,c,r,1048576,3
3,23543490743572,23546596584419,3105840847,1048576000,0,0x00200000,0x00100000,c,l,2097152,2,c,r,1048576,3
0,23655629139277,23657909987653,2280848376,1048576000,0,0x00200000,0x00100000,c,l,2097152,2,c,w,1048576,3
1,23658106273205,23660478788250,2372515045,1048576000,0,0x00200000,0x00100000,c,l,2097152,2,c,w,1048576,3
2,23660690612035,23664640290876,3949678841,1048576000,0,0x00200000,0x00100000,c,l,2097152,2,c,w,1048576,3
3,23664843708771,23677617385871,12773677100,1048576000,0,0x00200000,0x00100000,c,l,2097152,2,c,w,1048576,3
0,23133076628352,23133145170460,68542108,262144000,0,0x00080000,0x00100000,c,l,524288,2,c,w,1048576,3
1,23133338247822,23133919362346,581114524,262144000,0,0x00080000,0x00100000,c,l,524288,2,c,w,1048576,3
2,23134130534835,23134207688664,77153829,262144000,0,0x00080000,0x00100000,c,l,524288,2,c,w,1048576,3
3,23134411814430,23137614453119,3202638689,262144000,0,0x00080000,0x00100000,c,l,524288,2,c,w,1048576,3
0,23108436367856,23108504902074,68534218,262144000,0,0x00080000,0x00100000,c,l,524288,2,c,r,1048576,3
1,23108698273595,23109279293609,581020014,262144000,0,0x00080000,0x00100000,c,l,524288,2,c,r,1048576,3
2,23109490472219,23110070162830,579690611,262144000,0,0x00080000,0x00100000,c,l,524288,2,c,r,1048576,3
3,23110274766074,23111040237547,765471473,262144000,0,0x00080000,0x00100000,c,l,524288,2,c,r,1048576,3
0,23051109916617,23051117105936,7189319,32768000,0,0x00010000,0x00100000,c,l,65536,2,c,w,1048576,3
1,23051310283958,23051319169475,8885517,32768000,0,0x00010000,0x00100000,c,l,65536,2,c,w,1048576,3
2,23051530589250,23051538489329,7900079,32768000,0,0x00010000,0x00100000,c,l,65536,2,c,w,1048576,3
3,23051743760899,23051752993112,9232213,32768000,0,0x00010000,0x00100000,c,l,65536,2,c,w,1048576,3
0,24501084247616,24506034393051,4950145435,2097152000,0,0x00400000,0x00100000,c,l,4194304,2,c,w,1048576,3
1,24506230261132,24511217574150,4987313018,2097152000,0,0x00400000,0x00100000,c,l,4194304,2,c,w,1048576,3
2,24511418574273,24519505136100,8086561827,2097152000,0,0x00400000,0x00100000,c,l,4194304,2,c,w,1048576,3
3,24519711593599,24545910422642,26198829043,2097152000,0,0x00400000,0x00100000,c,l,4194304,2,c,w,1048576,3
0,23041589444668,23041596637717,7193049,32768000,0,0x00010000,0x00100000,c,l,65536,2,c,r,1048576,3
1,23041790305698,23041799299987,8994289,32768000,0,0x00010000,0x00100000,c,l,65536,2,c,r,1048576,3
2,23042010486678,23042018667065,8180387,32768000,0,0x00010000,0x00100000,c,l,65536,2,c,r,1048576,3
3,23042222763628,23042230978599,8214971,32768000,0,0x00010000,0x00100000,c,l,65536,2,c,r,1048576,3
0,24257440235268,24262389171252,4948935984,2097152000,0,0x00400000,0x00100000,c,l,4194304,2,c,r,1048576,3
1,24262582272036,24267563215808,4980943772,2097152000,0,0x00400000,0x00100000,c,l,4194304,2,c,r,1048576,3
2,24267774473676,24272743746222,4969272546,2097152000,0,0x00400000,0x00100000,c,l,4194304,2,c,r,1048576,3
3,24272946763117,24279465732454,6518969337,2097152000,0,0x00400000,0x00100000,c,l,4194304,2,c,r,1048576,3
0,23310108768468,23311353255334,1244486866,786432000,0,0x00180000,0x00100000,c,l,1572864,2,c,r,1048576,3
1,23311546263249,23313321433109,1775169860,786432000,0,0x00180000,0x00100000,c,l,1572864,2,c,r,1048576,3
2,23313522453544,23315294520034,1772066490,786432000,0,0x00180000,0x00100000,c,l,1572864,2,c,r,1048576,3
3,23315498752570,23317823411164,2324658594,786432000,0,0x00180000,0x00100000,c,l,1572864,2,c,r,1048576,3
0,23094112363982,23094146302463,33938481,131072000,0,0x00040000,0x00100000,c,l,262144,2,c,w,1048576,3
1,23094342323859,23094624368930,282045071,131072000,0,0x00040000,0x00100000,c,l,262144,2,c,w,1048576,3
2,23094834535839,23094871876160,37340321,131072000,0,0x00040000,0x00100000,c,l,262144,2,c,w,1048576,3
3,23095075829238,23095297170144,221340906,131072000,0,0x00040000,0x00100000,c,l,262144,2,c,w,1048576,3
0,23995921075865,23998936908849,3015832984,1310720000,0,0x00280000,0x00100000,c,l,2621440,2,c,w,1048576,3
1,23999130274880,24002168876078,3038601198,1310720000,0,0x00280000,0x00100000,c,l,2621440,2,c,w,1048576,3
2,24002382577491,24007549711096,5167133605,1310720000,0,0x00280000,0x00100000,c,l,2621440,2,c,w,1048576,3
3,24007755694197,24023930968375,16175274178,1310720000,0,0x00280000,0x00100000,c,l,2621440,2,c,w,1048576,3
0,23082480297098,23082514164792,33867694,131072000,0,0x00040000,0x00100000,c,l,262144,2,c,r,1048576,3
1,23082710256985,23082991437000,281180015,131072000,0,0x00040000,0x00100000,c,l,262144,2,c,r,1048576,3
2,23083202487887,23083244571142,42083255,131072000,0,0x00040000,0x00100000,c,l,262144,2,c,r,1048576,3
3,23083446736412,23083487812696,41076284,131072000,0,0x00040000,0x00100000,c,l,262144,2,c,r,1048576,3
0,23844173377080,23847187631546,3014254466,1310720000,0,0x00280000,0x00100000,c,l,2621440,2,c,r,1048576,3
1,23847382264143,23850416142309,3033878166,1310720000,0,0x00280000,0x00100000,c,l,2621440,2,c,r,1048576,3
2,23850626477226,23853648221540,3021744314,1310720000,0,0x00280000,0x00100000,c,l,2621440,2,c,r,1048576,3
