Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,144973659961,144994601094,20941133,16384000,0,0x00008000,0x00008000
1,145124669390,145146885910,22216520,16384000,0,0x00008000,0x00008000
2,145360849838,145383137765,22287927,16384000,0,0x00008000,0x00008000
3,145589009175,145611816584,22807409,16384000,0,0x00008000,0x00008000
