Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,1117059923613,1118776454744,1716531131,786432000,0,0x00180000,0x00010000
1,1118970127345,1120891448938,1921321593,786432000,0,0x00180000,0x00010000
2,1121090308758,1123234661025,2144352267,786432000,0,0x00180000,0x00010000
3,1123438483971,1125763631103,2325147132,786432000,0,0x00180000,0x00010000
