Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference),Cachable Observed,Operation Observed,Buffer size Observed,Pool Id Observed,Cachable Interference,Operation Interference,Buffer size Interference,Pool Id Interference
3,2280394716281,2288378161324,7983445043,1310720000,0,0x00280000,0x00100000,c,l,2621440,3,c,r,1048576,3
0,1295381506596,1297099733777,1718227181,786432000,0,0x00180000,0x00100000,c,l,1572864,3,c,w,1048576,3
1,1297294262564,1300236045118,2941782554,786432000,0,0x00180000,0x00100000,c,l,1572864,3,c,w,1048576,3
2,1300446554672,1311739094851,11292540179,786432000,0,0x00180000,0x00100000,c,l,1572864,3,c,w,1048576,3
3,1311943665161,1330879303817,18935638656,786432000,0,0x00180000,0x00100000,c,l,1572864,3,c,w,1048576,3
0,1157549437682,1159274073672,1724635990,786432000,0,0x00180000,0x00100000,c,l,1572864,3,c,r,1048576,3
1,1159470247804,1162074110764,2603862960,786432000,0,0x00180000,0x00100000,c,l,1572864,3,c,r,1048576,3
2,1162286469483,1165716869609,3430400126,786432000,0,0x00180000,0x00100000,c,l,1572864,3,c,r,1048576,3
3,1165918705155,1170707258174,4788553019,786432000,0,0x00180000,0x00100000,c,l,1572864,3,c,r,1048576,3
0,374568371384,374602330277,33958893,131072000,0,0x00040000,0x00100000,c,l,262144,3,c,w,1048576,3
1,374798236101,375292289436,494053335,131072000,0,0x00040000,0x00100000,c,l,262144,3,c,w,1048576,3
2,375502562686,377353957482,1851394796,131072000,0,0x00040000,0x00100000,c,l,262144,3,c,w,1048576,3
3,377559663375,380704175456,3144512081,131072000,0,0x00040000,0x00100000,c,l,262144,3,c,w,1048576,3
0,2514154576952,2518465652873,4311075921,1310720000,0,0x00280000,0x00100000,c,l,2621440,3,c,w,1048576,3
1,2518662246326,2523745824353,5083578027,1310720000,0,0x00280000,0x00100000,c,l,2621440,3,c,w,1048576,3
2,2523958554648,2542904342028,18945787380,1310720000,0,0x00280000,0x00100000,c,l,2621440,3,c,w,1048576,3
3,2543107431920,2574727722301,31620290381,1310720000,0,0x00280000,0x00100000,c,l,2621440,3,c,w,1048576,3
0,854026383127,854167968404,141585277,524288000,0,0x00100000,0x00100000,c,l,1048576,3,c,w,1048576,3
1,854362208242,856322705759,1960497517,524288000,0,0x00100000,0x00100000,c,l,1048576,3,c,w,1048576,3
2,856534526284,864087988545,7553462261,524288000,0,0x00100000,0x00100000,c,l,1048576,3,c,w,1048576,3
3,864291600859,876928069950,12636469091,524288000,0,0x00100000,0x00100000,c,l,1048576,3,c,w,1048576,3
0,299106468302,299122991603,16523301,65536000,0,0x00020000,0x00100000,c,l,131072,3,c,r,1048576,3
1,299318320019,299343097305,24777286,65536000,0,0x00020000,0x00100000,c,l,131072,3,c,r,1048576,3
2,299554490657,299575086745,20596088,65536000,0,0x00020000,0x00100000,c,l,131072,3,c,r,1048576,3
3,299778756815,299798854203,20097388,65536000,0,0x00020000,0x00100000,c,l,131072,3,c,r,1048576,3
0,11594917541033,11623901186858,28983645825,8388608000,0,0x01000000,0x00100000,c,l,16777216,3,c,r,1048576,3
1,11624278251724,11655875220764,31596969040,8388608000,0,0x01000000,0x00100000,c,l,16777216,3,c,r,1048576,3
2,11656086460161,11692633568466,36547108305,8388608000,0,0x01000000,0x00100000,c,l,16777216,3,c,r,1048576,3
3,11692838721184,11744120082564,51281361380,8388608000,0,0x01000000,0x00100000,c,l,16777216,3,c,r,1048576,3
0,778390419833,778532433483,142013650,524288000,0,0x00100000,0x00100000,c,l,1048576,3,c,r,1048576,3
1,778726286682,780461237544,1734950862,524288000,0,0x00100000,0x00100000,c,l,1048576,3,c,r,1048576,3
2,780674472659,782961668440,2287195781,524288000,0,0x00100000,0x00100000,c,l,1048576,3,c,r,1048576,3
3,783166736089,786358451317,3191715228,524288000,0,0x00100000,0x00100000,c,l,1048576,3,c,r,1048576,3
0,13209149933208,13238130839739,28980906531,8388608000,0,0x01000000,0x00100000,c,l,16777216,3,c,w,1048576,3
1,13238506269381,13278503025785,39996756404,8388608000,0,0x01000000,0x00100000,c,l,16777216,3,c,w,1048576,3
2,13278714549470,13401369573967,122655024497,8388608000,0,0x01000000,0x00100000,c,l,16777216,3,c,w,1048576,3
3,13401575658108,13608187577773,206611919665,8388608000,0,0x01000000,0x00100000,c,l,16777216,3,c,w,1048576,3
0,310366633326,310383217293,16583967,65536000,0,0x00020000,0x00100000,c,l,131072,3,c,w,1048576,3
1,310578264221,310818761641,240497420,65536000,0,0x00020000,0x00100000,c,l,131072,3,c,w,1048576,3
2,311030540432,311053960802,23420370,65536000,0,0x00020000,0x00100000,c,l,131072,3,c,w,1048576,3
3,311259741033,311286600676,26859643,65536000,0,0x00020000,0x00100000,c,l,131072,3,c,w,1048576,3
0,234888779840,234890077960,1298120,16384000,0,0x00008000,0x00100000,c,l,32768,3,c,w,1048576,3
1,235086299305,235087730788,1431483,16384000,0,0x00008000,0x00100000,c,l,32768,3,c,w,1048576,3
2,235298593687,235300367905,1774218,16384000,0,0x00008000,0x00100000,c,l,32768,3,c,w,1048576,3
3,235503705602,235505796750,2091148,16384000,0,0x00008000,0x00100000,c,l,32768,3,c,w,1048576,3
0,73408829835,73410124614,1294779,16384000,0,0x00008000,0x00100000,c,l,32768,3,c,r,1048576,3
1,73606244960,73607644480,1399520,16384000,0,0x00008000,0x00100000,c,l,32768,3,c,r,1048576,3
2,73818466475,73819911409,1444934,16384000,0,0x00008000,0x00100000,c,l,32768,3,c,r,1048576,3
3,74022799681,74024288780,1489099,16384000,0,0x00008000,0x00100000,c,l,32768,3,c,r,1048576,3
0,1829970145258,1833292359544,3322214286,1048576000,0,0x00200000,0x00100000,c,l,2097152,3,c,w,1048576,3
1,1833486247197,1837403263494,3917016297,1048576000,0,0x00200000,0x00100000,c,l,2097152,3,c,w,1048576,3
2,1837614568447,1852809877410,15195308963,1048576000,0,0x00200000,0x00100000,c,l,2097152,3,c,w,1048576,3
3,1853015659861,1878288855768,25273195907,1048576000,0,0x00200000,0x00100000,c,l,2097152,3,c,w,1048576,3
0,1632510127165,1635800183998,3290056833,1048576000,0,0x00200000,0x00100000,c,l,2097152,3,c,r,1048576,3
1,1635994258260,1639466934000,3472675740,1048576000,0,0x00200000,0x00100000,c,l,2097152,3,c,r,1048576,3
2,1639678486998,1644252098640,4573611642,1048576000,0,0x00200000,0x00100000,c,l,2097152,3,c,r,1048576,3
3,1644454731507,1650839670972,6384939465,1048576000,0,0x00200000,0x00100000,c,l,2097152,3,c,r,1048576,3
