Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,2805758011952,2805771415771,13403819,131072000,131072000,0x00040000,0x00040000
1,2805966164870,2805987913903,21749033,131072000,131072000,0x00040000,0x00040000
2,2806198323166,2806230439615,32116449,131072000,131072000,0x00040000,0x00040000
3,2806434673142,2806477907862,43234720,131072000,131072000,0x00040000,0x00040000
