Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,3042362091269,3042375502409,13411140,131072000,131072000,0x00040000,0x00040000
1,3042570154328,3042591851816,21697488,131072000,131072000,0x00040000,0x00040000
2,3042802325576,3042834863227,32537651,131072000,131072000,0x00040000,0x00040000
3,3043038675422,3043081372308,42696886,131072000,131072000,0x00040000,0x00040000
