Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,3052882086998,3052895516000,13429002,131072000,131072000,0x00040000,0x00040000
1,3053090141456,3053111860806,21719350,131072000,131072000,0x00040000,0x00040000
2,3053322321295,3053354664446,32343151,131072000,131072000,0x00040000,0x00040000
3,3053558680201,3053601873977,43193776,131072000,131072000,0x00040000,0x00040000
