Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,1046944331108,1046958564200,14233092,131072000,0,0x00040000,0x00400000
1,1047154448412,1047169417228,14968816,131072000,0,0x00040000,0x00400000
2,1047370743574,1047387900188,17156614,131072000,0,0x00040000,0x00400000
3,1047595071458,1047641875625,46804167,131072000,0,0x00040000,0x00400000
