Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,191576061394,191590335150,14273756,131072000,0,0x00040000,0x00040000
1,191786174238,191807629201,21454963,131072000,0,0x00040000,0x00040000
2,192018301851,192050188587,31886736,131072000,0,0x00040000,0x00040000
3,192254491110,192298801978,44310868,131072000,0,0x00040000,0x00040000
