Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,267752269657,267766540773,14271116,131072000,0,0x00040000,0x00040000
1,267962121975,267983599181,21477206,131072000,0,0x00040000,0x00040000
2,268194301824,268225990630,31688806,131072000,0,0x00040000,0x00040000
3,268430491363,268474808281,44316918,131072000,0,0x00040000,0x00040000
