Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference),Cachable Observed,Operation Observed,Buffer size Observed,Pool Id Observed,Cachable Interference,Operation Interference,Buffer size Interference,Pool Id Interference,Execution
1,163696683745,163765804242,69120497,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,18
2,163980855839,164050235311,69379472,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,18
3,164257018993,164327846920,70827927,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,18
0,327220834851,327287227135,66392284,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,27
1,327484667503,327553778978,69111475,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,27
2,327768857928,327838225179,69367251,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,27
3,328045019651,328115848208,70828557,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,27
0,1616772825748,1616839218062,66392314,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,11
1,1617036684092,1617105777026,69092934,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,11
2,1617320844405,1617390186583,69342178,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,11
3,1617597019709,1617667848346,70828637,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,11
0,1602628950002,1602695344486,66394484,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,10
1,1602892669372,1602961757235,69087863,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,10
2,1603176859257,1603246230429,69371172,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,10
3,1603453031682,1603523862199,70830517,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,10
0,1291160930468,1291227324252,66393784,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,1
1,1291424666960,1291493779586,69112626,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,1
2,1291708845355,1291778192814,69347459,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,1
3,1291985028630,1292055860607,70831977,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,1
0,1588872951561,1588939345005,66393444,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,8
1,1589136680692,1589205775236,69094544,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,8
