Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,1595052844228,1595119236522,66392294,16384000,16384000,0x00008000,0x00008000
1,1595316667629,1595385784555,69116926,16384000,16384000,0x00008000,0x00008000
2,1595600846413,1595670228276,69381863,16384000,16384000,0x00008000,0x00008000
3,1595877021168,1595947834343,70813175,16384000,16384000,0x00008000,0x00008000
