Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference),Cachable Observed,Operation Observed,Buffer size Observed,Pool Id Observed,Cachable Interference,Operation Interference,Buffer size Interference,Pool Id Interference
0,472357614982,474081190927,1723575945,786432000,0,0x00180000,0x00400000,c,l,1572864,3,c,r,4194304,2
1,474274258477,476817897271,2543638794,786432000,0,0x00180000,0x00400000,c,l,1572864,3,c,r,4194304,2
2,477030485522,479578013154,2547527632,786432000,0,0x00180000,0x00400000,c,l,1572864,3,c,r,4194304,2
3,479782671412,482335088913,2552417501,786432000,0,0x00180000,0x00400000,c,l,1572864,3,c,r,4194304,2
0,205471339662,205505321907,33982245,131072000,0,0x00040000,0x00400000,c,l,262144,3,c,w,4194304,2
1,205698459185,205736487794,38028609,131072000,0,0x00040000,0x00400000,c,l,262144,3,c,w,4194304,2
2,205950658234,205996467391,45809157,131072000,0,0x00040000,0x00400000,c,l,262144,3,c,w,4194304,2
3,206199091647,206680773095,481681448,131072000,0,0x00040000,0x00400000,c,l,262144,3,c,w,4194304,2
0,1300785765835,1305096713673,4310947838,1310720000,0,0x00280000,0x00400000,c,l,2621440,3,c,w,4194304,2
1,1305290392745,1309603597268,4313204523,1310720000,0,0x00280000,0x00400000,c,l,2621440,3,c,w,4194304,2
2,1309814657237,1314198737362,4384080125,1310720000,0,0x00280000,0x00400000,c,l,2621440,3,c,w,4194304,2
3,1314402967838,1319452347728,5049379890,1310720000,0,0x00280000,0x00400000,c,l,2621440,3,c,w,4194304,2
0,189062013738,189095882162,33868424,131072000,0,0x00040000,0x00400000,c,l,262144,3,c,r,4194304,2
1,189290306448,189338201624,47895176,131072000,0,0x00040000,0x00400000,c,l,262144,3,c,r,4194304,2
2,189550481794,189969386300,418904506,131072000,0,0x00040000,0x00400000,c,l,262144,3,c,r,4194304,2
3,190174691523,190594608970,419917447,131072000,0,0x00040000,0x00400000,c,l,262144,3,c,r,4194304,2
