Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,381272946226,381302644854,29698628,16384000,0,0x00008000,0x00008000
1,381500669690,381530384369,29714679,16384000,0,0x00008000,0x00008000
2,381744836556,381774717162,29880606,16384000,0,0x00008000,0x00008000
3,381985020405,382015494840,30474435,16384000,0,0x00008000,0x00008000
