Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,355156921146,355186613623,29692477,16384000,0,0x00008000,0x00008000
1,355384662031,355414365499,29703468,16384000,0,0x00008000,0x00008000
2,355628837529,355658763139,29925610,16384000,0,0x00008000,0x00008000
3,355865017937,355895488632,30470695,16384000,0,0x00008000,0x00008000
