Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,5093537302798,5093555422529,18119731,16384000,0,0x00008000,0x00008000
1,5093752665107,5093773503169,20838062,16384000,0,0x00008000,0x00008000
2,5093988849635,5094009962655,21113020,16384000,0,0x00008000,0x00008000
3,5094217024804,5094239082668,22057864,16384000,0,0x00008000,0x00008000
