Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,5138901353807,5138905148456,3794649,16384000,0,0x00008000,0x00008000
1,5139100674183,5139105026868,4352685,16384000,0,0x00008000,0x00008000
2,5139320850772,5139325223249,4372477,16384000,0,0x00008000,0x00008000
3,5139529033003,5139533633793,4600790,16384000,0,0x00008000,0x00008000
