Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,401281300335,402500137548,1218837213,2097152000,0,0x00400000,0x00400000
1,402694394668,403919018569,1224623901,2097152000,0,0x00400000,0x00400000
2,404130847774,405367073684,1236225910,2097152000,0,0x00400000,0x00400000
3,405570943364,407045358264,1474414900,2097152000,0,0x00400000,0x00400000
