Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,79576117673,80794902360,1218784687,2097152000,0,0x00400000,0x00400000
1,80990389583,82212844687,1222455104,2097152000,0,0x00400000,0x00400000
2,82426672222,83660254788,1233582566,2097152000,0,0x00400000,0x00400000
3,83867026588,85355433016,1488406428,2097152000,0,0x00400000,0x00400000
