Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,257643245643,258861983055,1218737412,2097152000,0,0x00400000,0x00400000
1,259058376488,260282863416,1224486928,2097152000,0,0x00400000,0x00400000
2,260494655297,261732077997,1237422700,2097152000,0,0x00400000,0x00400000
3,261938953018,263429891068,1490938050,2097152000,0,0x00400000,0x00400000
