Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference),Cachable Observed,Operation Observed,Buffer size Observed,Pool Id Observed,Cachable Interference,Operation Interference,Buffer size Interference,Pool Id Interference
1,653242334527,655043877362,1801542835,262144000,0,0x00080000,0x00180000,c,l,524288,3,c,w,1572864,3
2,655254509008,659090112840,3835603832,262144000,0,0x00080000,0x00180000,c,l,524288,3,c,w,1572864,3
3,659295578630,665625968735,6330390105,262144000,0,0x00080000,0x00180000,c,l,524288,3,c,w,1572864,3
0,606538283419,606606983253,68699834,262144000,0,0x00080000,0x00180000,c,l,524288,3,c,r,1572864,3
1,606802256104,607690053630,887797526,262144000,0,0x00080000,0x00180000,c,l,524288,3,c,r,1572864,3
2,607902477245,609033227636,1130750391,262144000,0,0x00080000,0x00180000,c,l,524288,3,c,r,1572864,3
3,609238751322,610833848329,1595097007,262144000,0,0x00080000,0x00180000,c,l,524288,3,c,r,1572864,3
0,166962138450,166969353021,7214571,32768000,0,0x00010000,0x00180000,c,l,65536,3,c,w,1572864,3
1,167162271377,167170295008,8023631,32768000,0,0x00010000,0x00180000,c,l,65536,3,c,w,1572864,3
2,167382701621,167391468587,8766966,32768000,0,0x00010000,0x00180000,c,l,65536,3,c,w,1572864,3
3,167599572891,167609530816,9957925,32768000,0,0x00010000,0x00180000,c,l,65536,3,c,w,1572864,3
0,755145013557,762121969184,6976955627,2097152000,0,0x00400000,0x00180000,c,l,4194304,3,c,w,1572864,3
1,762318260197,777149350658,14831090461,2097152000,0,0x00400000,0x00180000,c,l,4194304,3,c,w,1572864,3
2,777350655602,808162641990,30811986388,2097152000,0,0x00400000,0x00180000,c,l,4194304,3,c,w,1572864,3
3,808367561155,859052003682,50684442527,2097152000,0,0x00400000,0x00180000,c,l,4194304,3,c,w,1572864,3
0,157402506808,157409739181,7232373,32768000,0,0x00010000,0x00180000,c,l,65536,3,c,r,1572864,3
1,157606258297,157614269727,8011430,32768000,0,0x00010000,0x00180000,c,l,65536,3,c,r,1572864,3
2,157826501513,157834806342,8304829,32768000,0,0x00010000,0x00180000,c,l,65536,3,c,r,1572864,3
3,158038734738,158047223597,8488859,32768000,0,0x00010000,0x00180000,c,l,65536,3,c,r,1572864,3
0,298740754970,305718295356,6977540386,2097152000,0,0x00400000,0x00180000,c,l,4194304,3,c,r,1572864,3
1,305914262337,313125037807,7210775470,2097152000,0,0x00400000,0x00180000,c,l,4194304,3,c,r,1572864,3
2,313338461652,322379998667,9041537015,2097152000,0,0x00400000,0x00180000,c,l,4194304,3,c,r,1572864,3
3,322582721442,335333183283,12750461841,2097152000,0,0x00400000,0x00180000,c,l,4194304,3,c,r,1572864,3
0,380929154796,380963091246,33936450,131072000,0,0x00040000,0x00180000,c,l,262144,3,c,w,1572864,3
1,381158248036,381211903947,53655911,131072000,0,0x00040000,0x00180000,c,l,262144,3,c,w,1572864,3
2,381422725882,383331503052,1908777170,131072000,0,0x00040000,0x00180000,c,l,262144,3,c,w,1572864,3
3,383539549949,386702806963,3163257014,131072000,0,0x00040000,0x00180000,c,l,262144,3,c,w,1572864,3
0,2574995017639,2579306212201,4311194562,1310720000,0,0x00280000,0x00180000,c,l,2621440,3,c,w,1572864,3
1,2579502260780,2588687345518,9185084738,1310720000,0,0x00280000,0x00180000,c,l,2621440,3,c,w,1572864,3
2,2588898614297,2608185299189,19286684892,1310720000,0,0x00280000,0x00180000,c,l,2621440,3,c,w,1572864,3
3,2608391456197,2639993461561,31602005364,1310720000,0,0x00280000,0x00180000,c,l,2621440,3,c,w,1572864,3
0,1170955088737,1172668164683,1713075946,786432000,0,0x00180000,0x00180000,c,l,1572864,3,c,r,1572864,3
1,1172862248485,1175527306900,2665058415,786432000,0,0x00180000,0x00180000,c,l,1572864,3,c,r,1572864,3
2,1175738472739,1179128806012,3390333273,786432000,0,0x00180000,0x00180000,c,l,1572864,3,c,r,1572864,3
3,1179330740999,1184112986507,4782245508,786432000,0,0x00180000,0x00180000,c,l,1572864,3,c,r,1572864,3
0,1331124404037,1332849237147,1724833110,786432000,0,0x00180000,0x00180000,c,l,1572864,3,c,w,1572864,3
1,1332950796645,1338399781452,5448984807,786432000,0,0x00180000,0x00180000,c,l,1572864,3,c,w,1572864,3
2,1338610728769,1350112368291,11501639522,786432000,0,0x00180000,0x00180000,c,l,1572864,3,c,w,1572864,3
3,1350319599057,1369289431790,18969832733,786432000,0,0x00180000,0x00180000,c,l,1572864,3,c,w,1572864,3
0,358005119720,358039038509,33918789,131072000,0,0x00040000,0x00180000,c,l,262144,3,c,r,1572864,3
1,358234280557,358280219077,45938520,131072000,0,0x00040000,0x00180000,c,l,262144,3,c,r,1572864,3
2,358490454033,358564736195,74282162,131072000,0,0x00040000,0x00180000,c,l,262144,3,c,r,1572864,3
3,358766707606,359560916041,794208435,131072000,0,0x00040000,0x00180000,c,l,262144,3,c,r,1572864,3
0,2288651199335,2292963181937,4311982602,1310720000,0,0x00280000,0x00180000,c,l,2621440,3,c,r,1572864,3
1,2293158244727,2297627505143,4469260416,1310720000,0,0x00280000,0x00180000,c,l,2621440,3,c,r,1572864,3
2,2297838456120,2303490882275,5652426155,1310720000,0,0x00280000,0x00180000,c,l,2621440,3,c,r,1572864,3
3,2303694711771,2311664776268,7970064497,1310720000,0,0x00280000,0x00180000,c,l,2621440,3,c,r,1572864,3
0,311507082356,311523570704,16488348,65536000,0,0x00020000,0x00180000,c,l,131072,3,c,w,1572864,3
1,311718253956,311736965986,18712030,65536000,0,0x00020000,0x00180000,c,l,131072,3,c,w,1572864,3
2,311950532285,311971061416,20529131,65536000,0,0x00020000,0x00180000,c,l,131072,3,c,w,1572864,3
3,312175594792,312204403741,28808949,65536000,0,0x00020000,0x00180000,c,l,131072,3,c,w,1572864,3
0,13608979203370,13637964245305,28985041935,8388608000,0,0x01000000,0x00180000,c,l,16777216,3,c,w,1572864,3
1,13638338269596,13698946068008,60607798412,8388608000,0,0x01000000,0x00180000,c,l,16777216,3,c,w,1572864,3
2,13699146514786,13821978502745,122831987959,8388608000,0,0x01000000,0x00180000,c,l,16777216,3,c,w,1572864,3
3,13822183504908,14029392974478,207209469570,8388608000,0,0x01000000,0x00180000,c,l,16777216,3,c,w,1572864,3
0,786595206163,786735905861,140699698,524288000,0,0x00100000,0x00180000,c,l,1048576,3,c,r,1572864,3
1,786930261520,788706717099,1776455579,524288000,0,0x00100000,0x00180000,c,l,1048576,3,c,r,1572864,3
2,788918466326,791176597922,2258131596,524288000,0,0x00100000,0x00180000,c,l,1048576,3,c,r,1572864,3
3,791382726088,794569183600,3186457512,524288000,0,0x00100000,0x00180000,c,l,1048576,3,c,r,1572864,3
0,11744851263832,11773834251491,28982987659,8388608000,0,0x01000000,0x00180000,c,l,16777216,3,c,r,1572864,3
1,11774210243349,11803627846793,29417603444,8388608000,0,0x01000000,0x00180000,c,l,16777216,3,c,r,1572864,3
2,11803838459837,11840054672010,36216212173,8388608000,0,0x01000000,0x00180000,c,l,16777216,3,c,r,1572864,3
3,11840438701231,11891686142032,51247440801,8388608000,0,0x01000000,0x00180000,c,l,16777216,3,c,r,1572864,3
0,300019152455,300035648743,16496288,65536000,0,0x00020000,0x00180000,c,l,131072,3,c,r,1572864,3
1,300230313693,300248931093,18617400,65536000,0,0x00020000,0x00180000,c,l,131072,3,c,r,1572864,3
2,300462483741,300481614882,19131141,65536000,0,0x00020000,0x00180000,c,l,131072,3,c,r,1572864,3
3,300686775532,300706862699,20087167,65536000,0,0x00020000,0x00180000,c,l,131072,3,c,r,1572864,3
0,877163355389,877303991711,140636322,524288000,0,0x00100000,0x00180000,c,l,1048576,3,c,w,1572864,3
1,877498280083,881154646227,3656366144,524288000,0,0x00100000,0x00180000,c,l,1048576,3,c,w,1572864,3
2,881366502785,889051358145,7684855360,524288000,0,0x00100000,0x00180000,c,l,1048576,3,c,w,1572864,3
3,889255618504,901921414015,12665795511,524288000,0,0x00100000,0x00180000,c,l,1048576,3,c,w,1572864,3
