Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,172701332094,177650498661,4949166567,2097152000,0,0x00400000,0x00400000
1,177752041037,182772062803,5020021766,2097152000,0,0x00400000,0x00400000
2,182982505430,188088237610,5105732180,2097152000,0,0x00400000,0x00400000
3,188290675937,193590860657,5300184720,2097152000,0,0x00400000,0x00400000
