Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,1505415635400,1510370188505,4954553105,2097152000,0,0x00400000,0x00400000
1,1510566272477,1515593507164,5027234687,2097152000,0,0x00400000,0x00400000
2,1515806494505,1520917079581,5110585076,2097152000,0,0x00400000,0x00400000
3,1521118667293,1526424076394,5305409101,2097152000,0,0x00400000,0x00400000
